target,file_abs_path,check_id,check_name,severity,resource,guideline,error,stderr
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-https.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,Deployment.default.ngx-https-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-https.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.default.ngx-https-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-https.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.default.ngx-https-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_21,The default namespace should not be used,,Secret.default.threescale-credentials,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_21,The default namespace should not be used,,Service.default.openresty,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_30,Apply security context to your containers,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-28,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_21,The default namespace should not be used,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_43,Image should use digest,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_23,Minimize the admission of root containers,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\dev-setup\nginx-openresty.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.default.openresty-dep,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_11,CPU limits should be set,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_10,CPU requests should be set,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_21,The default namespace should not be used,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_27,Do not expose the docker daemon socket to containers,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-26,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_43,Image should use digest,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_14,Image Tag should be fixed - not latest or blank,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-13,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_13,Memory limits should be set,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_12,Memory requests should be set,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_29,Apply security context to your pods and containers,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_16,Container should not be privileged,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-15,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_23,Minimize the admission of root containers,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\logging-and-monitoring\oms-daemonset.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,DaemonSet.default.omsagent,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ext-conn-svc.yaml,CKV_K8S_21,The default namespace should not be used,,Service.default.<remote-mongodb-host>,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_25,Minimize the admission of containers with added capability,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-24,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_21,The default namespace should not be used,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_43,Image should use digest,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet,D:\CloudGuardAI\iac_subset\Othello1111_Decentralized_Internet\clusterpost\bigchaindb\k8s\mongodb\mongo-ss.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,StatefulSet.default.mdb-instance-0-ss,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
